corridor_id,segment_id,region,centroid_lat,centroid_lon,fwi_value,fwi_risk_band,data_status,data_source,as_of_date
OK-TX-1427,OK-TX-1427-S001,Kelowna / Okanagan,49.865308,-119.488556,28.3,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1273,OK-TX-1273-S001,Kelowna / Okanagan,49.879019,-119.488342,28.36,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1411,OK-TX-1411-S001,Kelowna / Okanagan,49.876602,-119.476675,28.36,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1408,OK-TX-1408-S001,Kelowna / Okanagan,49.876271,-119.488338,28.36,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1029,OK-TX-1029-S001,Kelowna / Okanagan,49.872511,-119.394476,28.03,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1259,OK-TX-1259-S001,Kelowna / Okanagan,49.876522,-119.409973,28.03,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1019,OK-TX-1019-S001,Kelowna / Okanagan,49.877203,-119.451497,28.28,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1264,OK-TX-1264-S001,Kelowna / Okanagan,49.878878,-119.429433,28.17,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1268,OK-TX-1268-S001,Kelowna / Okanagan,49.882216,-119.488259,28.36,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1412,OK-TX-1412-S001,Kelowna / Okanagan,49.882348,-119.488336,28.36,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1407,OK-TX-1407-S001,Kelowna / Okanagan,49.886949,-119.488377,28.36,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1410,OK-TX-1410-S001,Kelowna / Okanagan,49.882451,-119.48826,28.36,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1180,OK-TX-1180-S001,Kelowna / Okanagan,49.880415,-119.420809,28.17,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1261,OK-TX-1261-S001,Kelowna / Okanagan,49.902394,-119.4135,26.87,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1261,OK-TX-1261-S002,Kelowna / Okanagan,49.886672,-119.445145,28.42,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1419,OK-TX-1419-S001,Kelowna / Okanagan,49.892393,-119.470715,28.42,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1274,OK-TX-1274-S001,Kelowna / Okanagan,49.894325,-119.488585,27.78,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-954,OK-TX-954-S001,Kelowna / Okanagan,49.897317,-119.488641,27.78,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-331,OK-TX-331-S001,Kelowna / Okanagan,49.910817,-119.539766,25.84,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-862,OK-TX-862-S001,Kelowna / Okanagan,49.907321,-119.386607,28.03,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1149,OK-TX-1149-S001,Kelowna / Okanagan,49.982199,-119.363814,27.82,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-893,OK-TX-893-S001,Kelowna / Okanagan,49.989458,-119.387488,26.75,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1124,OK-TX-1124-S001,Kelowna / Okanagan,49.994336,-119.37357,27.82,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-700,OK-TX-700-S001,Kelowna / Okanagan,50.002023,-119.378903,27.64,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1199,OK-TX-1199-S001,Kelowna / Okanagan,50.007141,-119.379011,26.9,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1291,OK-TX-1291-S001,Kelowna / Okanagan,50.007249,-119.378758,26.9,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-894,OK-TX-894-S001,Kelowna / Okanagan,50.005733,-119.388078,27.64,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-937,OK-TX-937-S001,Kelowna / Okanagan,50.0076,-119.385832,27.64,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-892,OK-TX-892-S001,Kelowna / Okanagan,50.009468,-119.385648,27.64,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1088,OK-TX-1088-S001,Kelowna / Okanagan,50.00956,-119.385849,27.64,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-884,OK-TX-884-S001,Kelowna / Okanagan,50.009459,-119.382675,27.64,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-579,OK-TX-579-S001,Kelowna / Okanagan,50.009554,-119.385161,27.64,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1151,OK-TX-1151-S001,Kelowna / Okanagan,50.032448,-119.37742,27.1,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1222,OK-TX-1222-S001,Kelowna / Okanagan,50.020267,-119.378379,27.1,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-924,OK-TX-924-S001,Kelowna / Okanagan,50.032775,-119.377064,27.1,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-944,OK-TX-944-S001,Kelowna / Okanagan,50.066225,-119.364403,27.17,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-944,OK-TX-944-S002,Kelowna / Okanagan,50.094015,-119.348736,26.83,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-902,OK-TX-902-S001,Kelowna / Okanagan,50.066266,-119.364726,27.17,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-902,OK-TX-902-S002,Kelowna / Okanagan,50.094072,-119.349052,26.83,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1878,OK-TX-1878-S001,Kelowna / Okanagan,50.375895,-119.239142,23.07,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1878,OK-TX-1878-S002,Kelowna / Okanagan,50.332368,-119.230308,23.5,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1878,OK-TX-1878-S003,Kelowna / Okanagan,50.290934,-119.218364,22.53,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1878,OK-TX-1878-S004,Kelowna / Okanagan,50.261602,-119.222712,23.4,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S001,Kelowna / Okanagan,50.273371,-119.221104,23.4,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S002,Kelowna / Okanagan,50.312136,-119.228599,24.1,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S003,Kelowna / Okanagan,50.349393,-119.259377,24.03,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S004,Kelowna / Okanagan,50.386152,-119.297615,21.81,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S005,Kelowna / Okanagan,50.424952,-119.332859,19.93,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S006,Kelowna / Okanagan,50.458061,-119.377447,21.13,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S007,Kelowna / Okanagan,50.449995,-119.437019,20.2,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S008,Kelowna / Okanagan,50.450589,-119.495928,17.9,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S009,Kelowna / Okanagan,50.485625,-119.535985,17.47,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S010,Kelowna / Okanagan,50.496758,-119.583994,17.74,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S011,Kelowna / Okanagan,50.475581,-119.646159,16.42,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S012,Kelowna / Okanagan,50.469277,-119.713014,19.94,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2030,OK-TX-2030-S013,Kelowna / Okanagan,50.4736,-119.752769,19.35,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1877,OK-TX-1877-S001,Kelowna / Okanagan,50.393893,-119.227552,23.53,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S001,Kelowna / Okanagan,50.678702,-119.241577,16.84,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S002,Kelowna / Okanagan,50.652927,-119.198366,17.32,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S003,Kelowna / Okanagan,50.611399,-119.169495,18.23,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S004,Kelowna / Okanagan,50.572429,-119.152905,19.85,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S005,Kelowna / Okanagan,50.532754,-119.141888,19.72,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S006,Kelowna / Okanagan,50.487591,-119.145852,20.14,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S007,Kelowna / Okanagan,50.451157,-119.175071,22.23,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S008,Kelowna / Okanagan,50.411144,-119.201771,22.36,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3311,OK-TX-3311-S009,Kelowna / Okanagan,50.395938,-119.226869,23.53,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S001,Kelowna / Okanagan,50.568026,-119.027163,17.84,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S002,Kelowna / Okanagan,50.556851,-119.087253,20.23,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S003,Kelowna / Okanagan,50.532446,-119.130423,19.72,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S004,Kelowna / Okanagan,50.530162,-119.182747,18.93,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S005,Kelowna / Okanagan,50.532981,-119.251741,12.16,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S006,Kelowna / Okanagan,50.522916,-119.320246,17.37,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S007,Kelowna / Okanagan,50.503146,-119.382198,14.72,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S008,Kelowna / Okanagan,50.476014,-119.438895,15.28,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S009,Kelowna / Okanagan,50.447501,-119.48626,20.45,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S010,Kelowna / Okanagan,50.419013,-119.533143,15.48,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S011,Kelowna / Okanagan,50.409188,-119.600713,16.28,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S012,Kelowna / Okanagan,50.399822,-119.668019,12.98,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S013,Kelowna / Okanagan,50.377933,-119.729663,12.86,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S014,Kelowna / Okanagan,50.364419,-119.794534,15.85,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S015,Kelowna / Okanagan,50.363052,-119.863776,17.73,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S016,Kelowna / Okanagan,50.354375,-119.932249,16.74,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S017,Kelowna / Okanagan,50.340581,-119.999214,15.57,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S018,Kelowna / Okanagan,50.325772,-120.065534,14.8,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S019,Kelowna / Okanagan,50.310509,-120.131591,14.12,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S020,Kelowna / Okanagan,50.295174,-120.197581,11.92,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S021,Kelowna / Okanagan,50.279796,-120.263525,11.08,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S022,Kelowna / Okanagan,50.260362,-120.32171,14.69,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S023,Kelowna / Okanagan,50.222225,-120.357397,16.34,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2587,OK-TX-2587-S024,Kelowna / Okanagan,50.191177,-120.379756,18.66,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S001,Kelowna / Okanagan,50.56756,-119.027205,17.84,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S002,Kelowna / Okanagan,50.556167,-119.087256,20.23,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S003,Kelowna / Okanagan,50.53169,-119.130183,19.72,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S004,Kelowna / Okanagan,50.529647,-119.182568,18.93,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S005,Kelowna / Okanagan,50.532499,-119.251558,12.16,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S006,Kelowna / Okanagan,50.522426,-119.320056,17.37,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S007,Kelowna / Okanagan,50.50262,-119.381994,14.72,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S008,Kelowna / Okanagan,50.475512,-119.438707,15.28,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S009,Kelowna / Okanagan,50.446861,-119.485888,20.45,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S010,Kelowna / Okanagan,50.418495,-119.532926,15.48,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S011,Kelowna / Okanagan,50.408714,-119.600508,16.28,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S012,Kelowna / Okanagan,50.399336,-119.667808,12.98,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S013,Kelowna / Okanagan,50.377456,-119.729429,12.86,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S014,Kelowna / Okanagan,50.361795,-119.793997,15.85,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S015,Kelowna / Okanagan,50.352498,-119.862609,17.73,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S016,Kelowna / Okanagan,50.350684,-119.931894,16.74,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S017,Kelowna / Okanagan,50.339989,-119.999587,15.57,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S018,Kelowna / Okanagan,50.325171,-120.065902,14.8,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S019,Kelowna / Okanagan,50.309907,-120.131956,14.12,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S020,Kelowna / Okanagan,50.294569,-120.197946,11.92,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S021,Kelowna / Okanagan,50.279195,-120.26389,11.08,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S022,Kelowna / Okanagan,50.25953,-120.32185,14.69,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S023,Kelowna / Okanagan,50.221346,-120.357324,16.34,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3574,OK-TX-3574-S024,Kelowna / Okanagan,50.190574,-120.379567,18.66,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S001,Kelowna / Okanagan,50.272319,-119.221458,23.4,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S002,Kelowna / Okanagan,50.311566,-119.224112,24.1,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S003,Kelowna / Okanagan,50.352602,-119.241161,23.41,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S004,Kelowna / Okanagan,50.377635,-119.283461,22.55,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S005,Kelowna / Okanagan,50.414027,-119.322288,20.94,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S006,Kelowna / Okanagan,50.45061,-119.361839,20.5,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S007,Kelowna / Okanagan,50.455655,-119.417575,16.2,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S008,Kelowna / Okanagan,50.446865,-119.479189,20.45,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S009,Kelowna / Okanagan,50.472547,-119.526132,17.47,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S010,Kelowna / Okanagan,50.501146,-119.565488,17.74,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S011,Kelowna / Okanagan,50.489812,-119.628301,16.42,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S012,Kelowna / Okanagan,50.478177,-119.694795,14.75,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S013,Kelowna / Okanagan,50.484107,-119.759898,19.13,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S014,Kelowna / Okanagan,50.513165,-119.811191,16.57,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S015,Kelowna / Okanagan,50.54793,-119.855866,17.4,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S016,Kelowna / Okanagan,50.585918,-119.885763,18.66,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S017,Kelowna / Okanagan,50.623103,-119.915887,20.57,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S018,Kelowna / Okanagan,50.643636,-119.972354,19.29,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S019,Kelowna / Okanagan,50.65878,-120.033009,21.01,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S020,Kelowna / Okanagan,50.664505,-120.097291,22.79,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S021,Kelowna / Okanagan,50.673073,-120.165897,22.38,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S022,Kelowna / Okanagan,50.680136,-120.234422,23.13,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-2173,OK-TX-2173-S023,Kelowna / Okanagan,50.682626,-120.275659,23.34,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3640,OK-TX-3640-S001,Kelowna / Okanagan,50.492515,-119.781945,16.83,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3640,OK-TX-3640-S002,Kelowna / Okanagan,50.518039,-119.82088,17.76,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-3639,OK-TX-3639-S001,Kelowna / Okanagan,50.476391,-119.757403,19.13,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1686,OK-TX-1686-S001,Kelowna / Okanagan,50.567601,-119.027567,17.84,high,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
OK-TX-1686,OK-TX-1686-S002,Kelowna / Okanagan,50.555832,-119.087326,20.23,extreme,cwfis_live,"CWFIS Fire Weather Index (NRCan open data — illustrative context, not operational)",2026-06-22
